x	qy	smooth	tpara	cd	zL	xTr	xCpl	frame	tma
0.623	0.0425	45.2	36.3	78	46	745000	1241000	240	10.25
0.625	0.0425	45.42	36.3	78	46	745000	1241000	240	10.25
0.627	0.0474	45.65	36.3	78	46	745000	1241000	240	10.25
0.629	0.0467	45.89	36.3	78	46	745000	1241000	240	10.25
0.631	0.0464	46.16	36.3	78	46	745000	1241000	240	10.25
0.633	0.0453	46.44	36.3	78	46	745000	1241000	240	10.25
0.635	0.0461	46.74	36.3	78	46	745000	1241000	240	10.25
0.637	0.0501	47.05	36.3	78	46	745000	1241000	240	10.25
0.639	0.0451	47.37	36.3	78	46	745000	1241000	240	10.25
0.641	0.0415	47.71	36.3	78	46	745000	1241000	240	10.25
0.643	0.0527	48.07	36.3	78	46	745000	1241000	240	10.25
0.645	0.0483	48.44	36.3	78	46	745000	1241000	240	10.25
0.647	0.0511	48.83	36.3	78	46	745000	1241000	240	10.25
0.649	0.0486	49.23	36.3	78	46	745000	1241000	240	10.25
0.651	0.0499	49.64	36.3	78	46	745000	1241000	240	10.25
0.653	0.0488	50.05	36.3	78	46	745000	1241000	240	10.25
0.655	0.049	50.47	36.3	78	46	745000	1241000	240	10.25
0.657	0.0536	50.89	36.3	78	46	745000	1241000	240	10.25
0.659	0.055	51.33	36.3	78	46	745000	1241000	240	10.25
0.661	0.0531	51.78	36.3	78	46	745000	1241000	240	10.25
0.663	0.0488	52.23	36.3	78	46	745000	1241000	240	10.25
0.665	0.0517	52.7	36.3	78	46	745000	1241000	240	10.25
0.667	0.0515	53.17	36.3	78	46	745000	1241000	240	10.25
0.669	0.0534	53.64	36.3	78	46	745000	1241000	240	10.25
0.671	0.0508	54.1	36.3	78	46	745000	1241000	240	10.25
0.673	0.0553	54.55	36.3	78	46	745000	1241000	240	10.25
0.675	0.0556	55	36.3	78	46	745000	1241000	240	10.25
0.677	0.0575	55.44	36.3	78	46	745000	1241000	240	10.25
0.679	0.0566	55.89	36.3	78	46	745000	1241000	240	10.25
0.681	0.0598	56.34	36.3	78	46	745000	1241000	240	10.25
0.683	0.0535	56.79	36.3	78	46	745000	1241000	240	10.25
0.685	0.0558	57.24	36.3	78	46	745000	1241000	240	10.25
0.688	0.0585	57.67	36.3	78	46	745000	1241000	240	10.25
0.69	0.0574	58.08	36.3	78	46	745000	1241000	240	10.25
0.692	0.059	58.46	36.3	78	46	745000	1241000	240	10.25
0.694	0.0615	58.82	36.3	78	46	745000	1241000	240	10.25
0.696	0.057	59.16	36.3	78	46	745000	1241000	240	10.25
0.698	0.0639	59.49	36.3	78	46	745000	1241000	240	10.25
0.7	0.0563	59.82	36.3	78	46	745000	1241000	240	10.25
0.702	0.0631	60.15	36.3	78	46	745000	1241000	240	10.25
0.704	0.0592	60.47	36.3	78	46	745000	1241000	240	10.25
0.706	0.0593	60.81	36.3	78	46	745000	1241000	240	10.25
0.708	0.0586	61.16	36.3	78	46	745000	1241000	240	10.25
0.71	0.0633	61.55	36.3	78	46	745000	1241000	240	10.25
0.712	0.0608	61.96	36.3	78	46	745000	1241000	240	10.25
0.714	0.0687	62.4	36.3	78	46	745000	1241000	240	10.25
0.716	0.0579	62.85	36.3	78	46	745000	1241000	240	10.25
0.718	0.0636	63.31	36.3	78	46	745000	1241000	240	10.25
0.72	0.063	63.79	36.3	78	46	745000	1241000	240	10.25
0.722	0.0615	64.26	36.3	78	46	745000	1241000	240	10.25
0.724	0.0609	64.74	36.3	78	46	745000	1241000	240	10.25
0.726	0.0657	65.21	36.3	78	46	745000	1241000	240	10.25
0.728	0.0665	65.67	36.3	78	46	745000	1241000	240	10.25
0.73	0.0705	66.13	36.3	78	46	745000	1241000	240	10.25
0.732	0.0651	66.56	36.3	78	46	745000	1241000	240	10.25
0.734	0.07	66.99	36.3	78	46	745000	1241000	240	10.25
0.736	0.0707	67.39	36.3	78	46	745000	1241000	240	10.25
0.738	0.0661	67.77	36.3	78	46	745000	1241000	240	10.25
0.74	0.0644	68.12	36.3	78	46	745000	1241000	240	10.25
0.742	0.0704	68.44	36.3	78	46	745000	1241000	240	10.25
0.744	0.0714	68.72	36.3	78	46	745000	1241000	240	10.25
0.746	0.0689	68.96	36.3	78	46	745000	1241000	240	10.25
0.748	0.0682	69.16	36.3	78	46	745000	1241000	240	10.25
0.75	0.064	69.31	36.3	78	46	745000	1241000	240	10.25
0.752	0.0716	69.42	36.3	78	46	745000	1241000	240	10.25
