x	qy	smooth	tpara	cd	zL	xTr	xCpl	frame	tma
0.662	0.0765	74.53	110	64	46	600000	1209000	210	6.91
0.663	0.0741	74.81	110	64	46	600000	1209000	210	6.91
0.665	0.0795	75.11	110	64	46	600000	1209000	210	6.91
0.667	0.0688	75.4	110	64	46	600000	1209000	210	6.91
0.668	0.0805	75.69	110	64	46	600000	1209000	210	6.91
0.67	0.076	75.96	110	64	46	600000	1209000	210	6.91
0.672	0.0793	76.21	110	64	46	600000	1209000	210	6.91
0.673	0.065	76.43	110	64	46	600000	1209000	210	6.91
0.675	0.0722	76.63	110	64	46	600000	1209000	210	6.91
0.677	0.0797	76.82	110	64	46	600000	1209000	210	6.91
0.678	0.0863	77	110	64	46	600000	1209000	210	6.91
0.68	0.0756	77.18	110	64	46	600000	1209000	210	6.91
0.681	0.0778	77.36	110	64	46	600000	1209000	210	6.91
0.683	0.0784	77.52	110	64	46	600000	1209000	210	6.91
0.685	0.0794	77.68	110	64	46	600000	1209000	210	6.91
0.686	0.0761	77.81	110	64	46	600000	1209000	210	6.91
0.688	0.0809	77.91	110	64	46	600000	1209000	210	6.91
0.69	0.0738	77.97	110	64	46	600000	1209000	210	6.91
0.691	0.0798	78	110	64	46	600000	1209000	210	6.91
0.693	0.0739	78.01	110	64	46	600000	1209000	210	6.91
0.695	0.0747	77.99	110	64	46	600000	1209000	210	6.91
0.696	0.0825	77.94	110	64	46	600000	1209000	210	6.91
0.698	0.0811	77.86	110	64	46	600000	1209000	210	6.91
0.7	0.0729	77.76	110	64	46	600000	1209000	210	6.91
0.701	0.0776	77.65	110	64	46	600000	1209000	210	6.91
0.703	0.0807	77.53	110	64	46	600000	1209000	210	6.91
0.704	0.0875	77.43	110	64	46	600000	1209000	210	6.91
0.706	0.0733	77.35	110	64	46	600000	1209000	210	6.91
0.708	0.0744	77.29	110	64	46	600000	1209000	210	6.91
0.709	0.0728	77.26	110	64	46	600000	1209000	210	6.91
0.711	0.0775	77.25	110	64	46	600000	1209000	210	6.91
0.713	0.0806	77.27	110	64	46	600000	1209000	210	6.91
0.714	0.0727	77.29	110	64	46	600000	1209000	210	6.91
0.716	0.0768	77.33	110	64	46	600000	1209000	210	6.91
0.718	0.0777	77.38	110	64	46	600000	1209000	210	6.91
0.719	0.0783	77.45	110	64	46	600000	1209000	210	6.91
0.721	0.0828	77.55	110	64	46	600000	1209000	210	6.91
0.722	0.0776	77.68	110	64	46	600000	1209000	210	6.91
0.724	0.0739	77.86	110	64	46	600000	1209000	210	6.91
0.726	0.0778	78.11	110	64	46	600000	1209000	210	6.91
0.727	0.0778	78.43	110	64	46	600000	1209000	210	6.91
0.729	0.0771	78.82	110	64	46	600000	1209000	210	6.91
0.731	0.087	79.31	110	64	46	600000	1209000	210	6.91
0.732	0.078	79.87	110	64	46	600000	1209000	210	6.91
0.734	0.0811	80.52	110	64	46	600000	1209000	210	6.91
0.736	0.0796	81.26	110	64	46	600000	1209000	210	6.91
0.737	0.0832	82.1	110	64	46	600000	1209000	210	6.91
0.739	0.0792	83.04	110	64	46	600000	1209000	210	6.91
0.741	0.0818	84.08	110	64	46	600000	1209000	210	6.91
0.742	0.0885	85.23	110	64	46	600000	1209000	210	6.91
0.744	0.0867	86.48	110	64	46	600000	1209000	210	6.91
0.745	0.0832	87.8	110	64	46	600000	1209000	210	6.91
0.747	0.0863	89.19	110	64	46	600000	1209000	210	6.91
0.749	0.0903	90.62	110	64	46	600000	1209000	210	6.91
0.75	0.0906	92.11	110	64	46	600000	1209000	210	6.91
0.752	0.0955	93.64	110	64	46	600000	1209000	210	6.91
0.754	0.0944	95.21	110	64	46	600000	1209000	210	6.91
0.755	0.0988	96.8	110	64	46	600000	1209000	210	6.91
0.757	0.1009	98.4	110	64	46	600000	1209000	210	6.91
0.759	0.0984	99.99	110	64	46	600000	1209000	210	6.91
0.76	0.0997	101.59	110	64	46	600000	1209000	210	6.91
0.762	0.1062	103.16	110	64	46	600000	1209000	210	6.91
0.764	0.104	104.66	110	64	46	600000	1209000	210	6.91
0.765	0.1138	106.06	110	64	46	600000	1209000	210	6.91
0.767	0.1022	107.35	110	64	46	600000	1209000	210	6.91
0.768	0.1113	108.5	110	64	46	600000	1209000	210	6.91
0.77	0.1103	109.51	110	64	46	600000	1209000	210	6.91
0.772	0.109	110.36	110	64	46	600000	1209000	210	6.91
0.773	0.1029	111.03	110	64	46	600000	1209000	210	6.91
0.775	0.1083	111.53	110	64	46	600000	1209000	210	6.91
0.777	0.1123	111.86	110	64	46	600000	1209000	210	6.91
0.778	0.1196	112.03	110	64	46	600000	1209000	210	6.91
0.78	0.1196	112.06	110	64	46	600000	1209000	210	6.91
0.782	0.1114	111.96	110	64	46	600000	1209000	210	6.91
0.783	0.1137	111.74	110	64	46	600000	1209000	210	6.91
0.785	0.1138	111.41	110	64	46	600000	1209000	210	6.91
0.787	0.107	110.97	110	64	46	600000	1209000	210	6.91
0.788	0.11	110.43	110	64	46	600000	1209000	210	6.91
0.79	0.1146	109.8	110	64	46	600000	1209000	210	6.91
0.791	0.1125	109.09	110	64	46	600000	1209000	210	6.91
0.793	0.1036	108.3	110	64	46	600000	1209000	210	6.91
0.795	0.0929	107.44	110	64	46	600000	1209000	210	6.91
0.796	0.1117	106.51	110	64	46	600000	1209000	210	6.91
0.798	0.1147	105.53	110	64	46	600000	1209000	210	6.91
0.8	0.0982	104.5	110	64	46	600000	1209000	210	6.91
0.801	0.1043	103.45	110	64	46	600000	1209000	210	6.91
0.803	0.0975	102.4	110	64	46	600000	1209000	210	6.91
0.805	0.0978	101.36	110	64	46	600000	1209000	210	6.91
0.806	0.1053	100.35	110	64	46	600000	1209000	210	6.91
0.808	0.1061	99.38	110	64	46	600000	1209000	210	6.91
0.81	0.0984	98.47	110	64	46	600000	1209000	210	6.91
0.811	0.0952	97.59	110	64	46	600000	1209000	210	6.91
0.813	0.0949	96.74	110	64	46	600000	1209000	210	6.91
0.814	0.0922	95.89	110	64	46	600000	1209000	210	6.91
0.816	0.1009	95.04	110	64	46	600000	1209000	210	6.91
0.818	0.0935	94.2	110	64	46	600000	1209000	210	6.91
