x	qy	smooth	tpara	cd	zL	xTr	xCpl	frame	tma
0.344	0.0322	32.21	72.6	77	62	730000	1314000	270	10.21
0.351	0.0332	32.26	72.6	77	62	730000	1314000	270	10.21
0.357	0.0309	32.29	72.6	77	62	730000	1314000	270	10.21
0.363	0.0323	32.3	72.6	77	62	730000	1314000	270	10.21
0.368	0.0327	32.31	72.6	77	62	730000	1314000	270	10.21
0.374	0.0333	32.33	72.6	77	62	730000	1314000	270	10.21
0.379	0.0324	32.35	72.6	77	62	730000	1314000	270	10.21
0.384	0.0313	32.39	72.6	77	62	730000	1314000	270	10.21
0.389	0.0329	32.44	72.6	77	62	730000	1314000	270	10.21
0.394	0.0328	32.53	72.6	77	62	730000	1314000	270	10.21
0.398	0.0329	32.64	72.6	77	62	730000	1314000	270	10.21
0.402	0.0325	32.77	72.6	77	62	730000	1314000	270	10.21
0.406	0.035	32.92	72.6	77	62	730000	1314000	270	10.21
0.41	0.0298	33.08	72.6	77	62	730000	1314000	270	10.21
0.414	0.0312	33.25	72.6	77	62	730000	1314000	270	10.21
0.418	0.035	33.43	72.6	77	62	730000	1314000	270	10.21
0.421	0.0325	33.62	72.6	77	62	730000	1314000	270	10.21
0.424	0.0329	33.81	72.6	77	62	730000	1314000	270	10.21
0.427	0.034	34.01	72.6	77	62	730000	1314000	270	10.21
0.431	0.0343	34.21	72.6	77	62	730000	1314000	270	10.21
0.433	0.034	34.41	72.6	77	62	730000	1314000	270	10.21
0.436	0.0366	34.61	72.6	77	62	730000	1314000	270	10.21
0.439	0.034	34.81	72.6	77	62	730000	1314000	270	10.21
0.442	0.0359	35.01	72.6	77	62	730000	1314000	270	10.21
0.444	0.0389	35.19	72.6	77	62	730000	1314000	270	10.21
0.446	0.035	35.37	72.6	77	62	730000	1314000	270	10.21
0.449	0.0347	35.53	72.6	77	62	730000	1314000	270	10.21
0.451	0.0365	35.68	72.6	77	62	730000	1314000	270	10.21
0.453	0.0354	35.82	72.6	77	62	730000	1314000	270	10.21
0.455	0.0354	35.95	72.6	77	62	730000	1314000	270	10.21
0.457	0.0342	36.06	72.6	77	62	730000	1314000	270	10.21
0.459	0.0361	36.17	72.6	77	62	730000	1314000	270	10.21
0.461	0.0372	36.27	72.6	77	62	730000	1314000	270	10.21
0.462	0.0354	36.37	72.6	77	62	730000	1314000	270	10.21
0.464	0.0371	36.47	72.6	77	62	730000	1314000	270	10.21
0.466	0.0365	36.56	72.6	77	62	730000	1314000	270	10.21
0.467	0.0364	36.66	72.6	77	62	730000	1314000	270	10.21
0.469	0.0377	36.75	72.6	77	62	730000	1314000	270	10.21
0.471	0.0371	36.84	72.6	77	62	730000	1314000	270	10.21
0.473	0.0346	36.92	72.6	77	62	730000	1314000	270	10.21
0.474	0.0375	37.01	72.6	77	62	730000	1314000	270	10.21
0.476	0.0364	37.09	72.6	77	62	730000	1314000	270	10.21
0.478	0.0402	37.18	72.6	77	62	730000	1314000	270	10.21
0.479	0.0338	37.26	72.6	77	62	730000	1314000	270	10.21
0.481	0.0395	37.35	72.6	77	62	730000	1314000	270	10.21
0.483	0.0404	37.45	72.6	77	62	730000	1314000	270	10.21
0.485	0.0358	37.56	72.6	77	62	730000	1314000	270	10.21
0.486	0.0393	37.69	72.6	77	62	730000	1314000	270	10.21
0.488	0.0365	37.84	72.6	77	62	730000	1314000	270	10.21
0.49	0.0395	38.01	72.6	77	62	730000	1314000	270	10.21
0.491	0.038	38.19	72.6	77	62	730000	1314000	270	10.21
0.493	0.0357	38.37	72.6	77	62	730000	1314000	270	10.21
0.495	0.0383	38.55	72.6	77	62	730000	1314000	270	10.21
0.497	0.0366	38.72	72.6	77	62	730000	1314000	270	10.21
0.498	0.037	38.89	72.6	77	62	730000	1314000	270	10.21
0.5	0.0391	39.06	72.6	77	62	730000	1314000	270	10.21
0.502	0.0418	39.22	72.6	77	62	730000	1314000	270	10.21
0.503	0.0382	39.38	72.6	77	62	730000	1314000	270	10.21
0.505	0.0384	39.54	72.6	77	62	730000	1314000	270	10.21
0.507	0.0438	39.7	72.6	77	62	730000	1314000	270	10.21
0.509	0.0411	39.87	72.6	77	62	730000	1314000	270	10.21
0.51	0.0375	40.03	72.6	77	62	730000	1314000	270	10.21
0.512	0.043	40.19	72.6	77	62	730000	1314000	270	10.21
0.514	0.043	40.33	72.6	77	62	730000	1314000	270	10.21
0.515	0.0408	40.46	72.6	77	62	730000	1314000	270	10.21
0.517	0.0397	40.56	72.6	77	62	730000	1314000	270	10.21
0.519	0.0403	40.65	72.6	77	62	730000	1314000	270	10.21
0.521	0.037	40.73	72.6	77	62	730000	1314000	270	10.21
0.522	0.0396	40.78	72.6	77	62	730000	1314000	270	10.21
0.524	0.0423	40.83	72.6	77	62	730000	1314000	270	10.21
0.526	0.0389	40.86	72.6	77	62	730000	1314000	270	10.21
0.527	0.0417	40.9	72.6	77	62	730000	1314000	270	10.21
0.529	0.0428	40.94	72.6	77	62	730000	1314000	270	10.21
0.531	0.0432	40.99	72.6	77	62	730000	1314000	270	10.21
0.533	0.0404	41.07	72.6	77	62	730000	1314000	270	10.21
0.534	0.0398	41.17	72.6	77	62	730000	1314000	270	10.21
0.536	0.0408	41.3	72.6	77	62	730000	1314000	270	10.21
0.538	0.0426	41.46	72.6	77	62	730000	1314000	270	10.21
0.539	0.0421	41.64	72.6	77	62	730000	1314000	270	10.21
0.541	0.038	41.86	72.6	77	62	730000	1314000	270	10.21
0.543	0.0427	42.09	72.6	77	62	730000	1314000	270	10.21
0.545	0.0427	42.35	72.6	77	62	730000	1314000	270	10.21
0.546	0.0422	42.62	72.6	77	62	730000	1314000	270	10.21
0.548	0.044	42.89	72.6	77	62	730000	1314000	270	10.21
0.55	0.0455	43.17	72.6	77	62	730000	1314000	270	10.21
0.551	0.0438	43.45	72.6	77	62	730000	1314000	270	10.21
0.553	0.0402	43.72	72.6	77	62	730000	1314000	270	10.21
0.555	0.0436	43.99	72.6	77	62	730000	1314000	270	10.21
0.557	0.0446	44.27	72.6	77	62	730000	1314000	270	10.21
0.558	0.0443	44.57	72.6	77	62	730000	1314000	270	10.21
0.56	0.045	44.88	72.6	77	62	730000	1314000	270	10.21
0.562	0.0459	45.2	72.6	77	62	730000	1314000	270	10.21
0.563	0.0487	45.54	72.6	77	62	730000	1314000	270	10.21
0.565	0.0439	45.87	72.6	77	62	730000	1314000	270	10.21
0.567	0.0461	46.2	72.6	77	62	730000	1314000	270	10.21
0.568	0.0468	46.53	72.6	77	62	730000	1314000	270	10.21
0.57	0.0487	46.85	72.6	77	62	730000	1314000	270	10.21
0.572	0.0502	47.19	72.6	77	62	730000	1314000	270	10.21
0.574	0.0436	47.54	72.6	77	62	730000	1314000	270	10.21
0.575	0.0458	47.91	72.6	77	62	730000	1314000	270	10.21
0.577	0.0481	48.31	72.6	77	62	730000	1314000	270	10.21
0.579	0.0506	48.72	72.6	77	62	730000	1314000	270	10.21
0.58	0.0472	49.15	72.6	77	62	730000	1314000	270	10.21
0.582	0.046	49.59	72.6	77	62	730000	1314000	270	10.21
0.584	0.0513	50.04	72.6	77	62	730000	1314000	270	10.21
0.586	0.0523	50.5	72.6	77	62	730000	1314000	270	10.21
0.587	0.0547	50.97	72.6	77	62	730000	1314000	270	10.21
0.589	0.0489	51.43	72.6	77	62	730000	1314000	270	10.21
0.591	0.0523	51.89	72.6	77	62	730000	1314000	270	10.21
0.592	0.0518	52.34	72.6	77	62	730000	1314000	270	10.21
0.594	0.0522	52.76	72.6	77	62	730000	1314000	270	10.21
0.596	0.0527	53.18	72.6	77	62	730000	1314000	270	10.21
0.598	0.0517	53.59	72.6	77	62	730000	1314000	270	10.21
0.599	0.0541	53.99	72.6	77	62	730000	1314000	270	10.21
0.601	0.0571	54.4	72.6	77	62	730000	1314000	270	10.21
0.603	0.0589	54.82	72.6	77	62	730000	1314000	270	10.21
0.604	0.0558	55.25	72.6	77	62	730000	1314000	270	10.21
0.606	0.0576	55.7	72.6	77	62	730000	1314000	270	10.21
0.608	0.0527	56.16	72.6	77	62	730000	1314000	270	10.21
0.61	0.053900000000000003	56.61	72.6	77	62	730000	1314000	270	10.21
0.611	0.0593	57.06	72.6	77	62	730000	1314000	270	10.21
0.613	0.0556	57.5	72.6	77	62	730000	1314000	270	10.21
0.615	0.0576	57.93	72.6	77	62	730000	1314000	270	10.21
0.616	0.0576	58.36	72.6	77	62	730000	1314000	270	10.21
0.618	0.0593	58.79	72.6	77	62	730000	1314000	270	10.21
0.62	0.054	59.21	72.6	77	62	730000	1314000	270	10.21
0.622	0.0567	59.63	72.6	77	62	730000	1314000	270	10.21
0.623	0.0642	60.04	72.6	77	62	730000	1314000	270	10.21
0.625	0.0599	60.44	72.6	77	62	730000	1314000	270	10.21
0.627	0.0631	60.83	72.6	77	62	730000	1314000	270	10.21
0.628	0.0674	61.23	72.6	77	62	730000	1314000	270	10.21
0.63	0.0648	61.63	72.6	77	62	730000	1314000	270	10.21
0.632	0.0569	62.04	72.6	77	62	730000	1314000	270	10.21
0.634	0.0665	62.44	72.6	77	62	730000	1314000	270	10.21
0.635	0.0624	62.84	72.6	77	62	730000	1314000	270	10.21
0.637	0.0588	63.22	72.6	77	62	730000	1314000	270	10.21
0.639	0.0645	63.57	72.6	77	62	730000	1314000	270	10.21
0.64	0.0612	63.87	72.6	77	62	730000	1314000	270	10.21
0.642	0.0581	64.13	72.6	77	62	730000	1314000	270	10.21
0.644	0.0677	64.34	72.6	77	62	730000	1314000	270	10.21
0.646	0.0676	64.51	72.6	77	62	730000	1314000	270	10.21
0.647	0.0655	64.66	72.6	77	62	730000	1314000	270	10.21
0.649	0.0695	64.79	72.6	77	62	730000	1314000	270	10.21
0.651	0.0593	64.92	72.6	77	62	730000	1314000	270	10.21
0.652	0.0648	65.07	72.6	77	62	730000	1314000	270	10.21
0.654	0.0672	65.23	72.6	77	62	730000	1314000	270	10.21
0.656	0.0625	65.43	72.6	77	62	730000	1314000	270	10.21
0.658	0.0672	65.64	72.6	77	62	730000	1314000	270	10.21
0.659	0.0677	65.87	72.6	77	62	730000	1314000	270	10.21
0.661	0.0686	66.1	72.6	77	62	730000	1314000	270	10.21
0.663	0.0686	66.3	72.6	77	62	730000	1314000	270	10.21
0.664	0.0608	66.47	72.6	77	62	730000	1314000	270	10.21
0.666	0.0658	66.61	72.6	77	62	730000	1314000	270	10.21
0.668	0.0676	66.72	72.6	77	62	730000	1314000	270	10.21
0.67	0.0658	66.81	72.6	77	62	730000	1314000	270	10.21
0.671	0.0642	66.89	72.6	77	62	730000	1314000	270	10.21
0.673	0.0632	66.96	72.6	77	62	730000	1314000	270	10.21
0.675	0.0706	67.03	72.6	77	62	730000	1314000	270	10.21
0.676	0.0652	67.1	72.6	77	62	730000	1314000	270	10.21
0.678	0.0707	67.18	72.6	77	62	730000	1314000	270	10.21
0.68	0.0731	67.26	72.6	77	62	730000	1314000	270	10.21
0.682	0.0682	67.34	72.6	77	62	730000	1314000	270	10.21
0.683	0.0687	67.41	72.6	77	62	730000	1314000	270	10.21
0.685	0.0626	67.46	72.6	77	62	730000	1314000	270	10.21
0.687	0.0684	67.51	72.6	77	62	730000	1314000	270	10.21
0.688	0.0683	67.55	72.6	77	62	730000	1314000	270	10.21
0.69	0.0649	67.6	72.6	77	62	730000	1314000	270	10.21
0.692	0.0621	67.63	72.6	77	62	730000	1314000	270	10.21
0.693	0.0717	67.67	72.6	77	62	730000	1314000	270	10.21
0.695	0.0699	67.7	72.6	77	62	730000	1314000	270	10.21
0.697	0.0654	67.73	72.6	77	62	730000	1314000	270	10.21
0.699	0.0697	67.75	72.6	77	62	730000	1314000	270	10.21
0.7	0.0687	67.78	72.6	77	62	730000	1314000	270	10.21
